method_is_get,method_is_post,uri_length,uri_depth,uri_has_jsp,uri_special_char_count,uri_entropy,get_query_length,post_data_length,query_param_count,query_special_char_count,query_entropy,sql_keyword_count,xss_keyword_count,path_traversal_count,command_injection_count,query_has_base64,query_has_double_encoding,query_has_unicode_escape,content_length,has_cookie,cookie_length,user_agent_length,is_empty_user_agent,contains_sqlmap,contains_curl,contains_python_requests,Class
0,1,28,3,1,4,3.8693312611115176,3,246,1,0,0.9182958340544896,2,0,0,7,0,0,0,5,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,3.9302703722934544,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,3.9302703722934544,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,23,3,0,4,3.555533151426996,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,23,3,0,4,3.6424896731661263,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,23,3,0,4,3.6424896731661263,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,29,3,0,4,3.883337460421007,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,26,3,0,4,3.7381493331928657,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,35,3,0,4,3.7754522173662752,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,18,2,1,3,3.6143694458867563,3,3,1,0,0.9182958340544896,1,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,4.004344446367529,68,3,5,5,4.407244556124884,1,0,0,3,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,27,3,1,4,4.004344446367529,3,68,1,0,0.9182958340544896,1,0,0,3,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,31,3,1,4,4.018081793978685,69,3,5,5,4.4954777184282,1,0,0,2,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,31,3,1,4,4.018081793978685,3,69,1,0,0.9182958340544896,1,0,0,2,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,36,3,1,4,3.9403510429286888,4,3,1,0,2.0,0,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,36,3,1,4,3.9403510429286888,3,4,1,0,0.9182958340544896,0,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,28,3,1,4,4.039148671903071,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,4.060262039120379,33,3,1,0,3.691994407749645,2,0,0,2,1,0,0,3,1,43,71,0,0,0,0,Valid
0,1,27,3,1,4,4.060262039120379,3,33,1,0,0.9182958340544896,2,0,0,2,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,29,3,1,4,4.116264615668023,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,26,3,1,4,4.0748757755837675,43,3,3,2,4.264074790724491,3,0,0,1,1,0,0,3,1,43,71,0,0,0,0,Valid
0,1,26,3,1,4,4.0748757755837675,3,43,1,0,0.9182958340544896,3,0,0,1,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,30,3,1,4,4.031401845392171,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,29,3,1,4,4.116264615668023,265,3,13,17,4.937744361619715,2,0,0,7,1,0,0,3,1,43,71,0,0,0,0,Valid
0,1,29,3,1,4,4.116264615668023,3,265,1,0,0.9182958340544896,2,0,0,7,0,0,0,5,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,4.078418520441603,17,3,1,0,3.2927701939369904,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,27,3,1,4,4.078418520441603,3,17,1,0,0.9182958340544896,0,0,0,0,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,28,3,1,4,4.066108939837481,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,25,3,1,4,4.053660689688185,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,26,3,1,4,3.9210296217376137,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,0,4,3.7360069464476564,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,37,4,0,5,3.9927087708004674,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,36,4,0,5,3.863826390090815,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,37,4,0,5,4.033513500647142,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,3.930270372293455,3,3,1,0,0.9182958340544896,1,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,28,3,1,4,3.8693312611115176,253,3,13,17,4.941388387192088,4,0,0,6,1,0,0,3,1,43,71,0,0,0,0,Valid
0,1,28,3,1,4,3.8693312611115176,3,253,1,0,0.9182958340544896,4,0,0,6,0,0,0,5,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,3.9302703722934544,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,3.9302703722934544,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,23,3,0,4,3.555533151426996,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,23,3,0,4,3.6424896731661263,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,23,3,0,4,3.6424896731661263,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,29,3,0,4,3.883337460421007,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,26,3,0,4,3.7381493331928657,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,35,3,0,4,3.7754522173662752,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,18,2,1,3,3.6143694458867563,3,3,1,0,0.9182958340544896,1,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,4.004344446367529,71,3,5,5,4.6080835715272,0,0,0,4,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,27,3,1,4,4.004344446367529,3,71,1,0,0.9182958340544896,0,0,0,4,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,31,3,1,4,4.018081793978685,58,3,5,4,4.181786496009063,1,0,0,2,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,31,3,1,4,4.018081793978685,3,58,1,0,0.9182958340544896,1,0,0,2,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,36,3,1,4,3.9403510429286888,4,3,1,0,2.0,0,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,36,3,1,4,3.9403510429286888,3,4,1,0,0.9182958340544896,0,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,28,3,1,4,4.039148671903071,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,4.060262039120379,33,3,1,0,3.691994407749645,2,0,0,2,1,0,0,3,1,43,71,0,0,0,0,Valid
0,1,27,3,1,4,4.060262039120379,3,33,1,0,0.9182958340544896,2,0,0,2,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,29,3,1,4,4.116264615668023,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,26,3,1,4,4.0748757755837675,38,3,3,2,4.165837632423487,2,0,0,2,1,0,0,3,1,43,71,0,0,0,0,Valid
0,1,26,3,1,4,4.0748757755837675,3,38,1,0,0.9182958340544896,2,0,0,2,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,30,3,1,4,4.031401845392171,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,29,3,1,4,4.116264615668023,230,3,13,15,5.010265040021322,2,0,0,6,1,0,0,3,1,43,71,0,0,0,0,Valid
0,1,29,3,1,4,4.116264615668023,3,230,1,0,0.9182958340544896,2,0,0,6,0,0,0,5,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,4.078418520441603,17,3,1,0,3.2927701939369904,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,27,3,1,4,4.078418520441603,3,17,1,0,0.9182958340544896,0,0,0,0,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,28,3,1,4,4.066108939837481,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,25,3,1,4,4.053660689688185,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,26,3,1,4,3.9210296217376137,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,0,4,3.7360069464476564,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,37,4,0,5,3.9927087708004674,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,36,4,0,5,3.863826390090815,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,37,4,0,5,4.033513500647142,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,3.930270372293455,3,3,1,0,0.9182958340544896,1,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,28,3,1,4,3.8693312611115176,258,3,13,18,4.988782104396166,2,0,0,7,1,0,0,3,1,43,71,0,0,0,0,Valid
0,1,28,3,1,4,3.8693312611115176,3,258,1,0,0.9182958340544896,2,0,0,7,0,0,0,5,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,3.9302703722934544,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,3.9302703722934544,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,23,3,0,4,3.555533151426996,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,23,3,0,4,3.6424896731661263,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,23,3,0,4,3.6424896731661263,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,29,3,0,4,3.883337460421007,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,26,3,0,4,3.7381493331928657,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,35,3,0,4,3.7754522173662752,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,18,2,1,3,3.6143694458867563,3,3,1,0,0.9182958340544896,1,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,4.004344446367529,67,3,5,5,4.480196005554323,1,0,0,3,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,27,3,1,4,4.004344446367529,3,67,1,0,0.9182958340544896,1,0,0,3,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,31,3,1,4,4.018081793978685,59,3,5,4,4.077890407366692,2,0,0,2,1,0,0,3,1,43,71,0,0,0,0,Valid
0,1,31,3,1,4,4.018081793978685,3,59,1,0,0.9182958340544896,2,0,0,2,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,36,3,1,4,3.9403510429286888,4,3,1,0,2.0,0,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,36,3,1,4,3.9403510429286888,3,4,1,0,0.9182958340544896,0,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,28,3,1,4,4.039148671903071,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,4.060262039120379,33,3,1,0,3.691994407749645,2,0,0,2,1,0,0,3,1,43,71,0,0,0,0,Valid
0,1,27,3,1,4,4.060262039120379,3,33,1,0,0.9182958340544896,2,0,0,2,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,29,3,1,4,4.116264615668023,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,26,3,1,4,4.0748757755837675,38,3,3,2,4.165837632423487,2,0,0,2,1,0,0,3,1,43,71,0,0,0,0,Valid
0,1,26,3,1,4,4.0748757755837675,3,38,1,0,0.9182958340544896,2,0,0,2,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,30,3,1,4,4.031401845392171,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,29,3,1,4,4.116264615668023,271,3,13,20,5.125996859165261,3,0,0,6,1,0,0,3,1,43,71,0,0,0,0,Valid
0,1,29,3,1,4,4.116264615668023,3,271,1,0,0.9182958340544896,3,0,0,6,0,0,0,5,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,4.078418520441603,17,3,1,0,3.2927701939369904,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,27,3,1,4,4.078418520441603,3,17,1,0,0.9182958340544896,0,0,0,0,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,28,3,1,4,4.066108939837481,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,25,3,1,4,4.053660689688185,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,26,3,1,4,3.9210296217376137,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,0,4,3.7360069464476564,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,37,4,0,5,3.9927087708004674,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,36,4,0,5,3.863826390090815,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,37,4,0,5,4.033513500647142,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,3.930270372293455,3,3,1,0,0.9182958340544896,1,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,28,3,1,4,3.8693312611115176,248,3,13,17,5.024741757520321,2,0,0,7,1,0,0,3,1,43,71,0,0,0,0,Valid
0,1,28,3,1,4,3.8693312611115176,3,248,1,0,0.9182958340544896,2,0,0,7,0,0,0,5,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,3.9302703722934544,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,3.9302703722934544,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,23,3,0,4,3.555533151426996,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,23,3,0,4,3.6424896731661263,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,23,3,0,4,3.6424896731661263,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,29,3,0,4,3.883337460421007,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,26,3,0,4,3.7381493331928657,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,35,3,0,4,3.7754522173662752,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,18,2,1,3,3.6143694458867563,3,3,1,0,0.9182958340544896,1,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,4.004344446367529,68,3,5,5,4.425555034034245,1,0,0,3,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,27,3,1,4,4.004344446367529,3,68,1,0,0.9182958340544896,1,0,0,3,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,31,3,1,4,4.018081793978685,64,3,5,5,4.348945361165519,1,0,0,2,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,31,3,1,4,4.018081793978685,3,64,1,0,0.9182958340544896,1,0,0,2,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,36,3,1,4,3.9403510429286888,4,3,1,0,2.0,0,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,36,3,1,4,3.9403510429286888,3,4,1,0,0.9182958340544896,0,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,28,3,1,4,4.039148671903071,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,4.060262039120379,33,3,1,0,3.691994407749645,2,0,0,2,1,0,0,3,1,43,71,0,0,0,0,Valid
0,1,27,3,1,4,4.060262039120379,3,33,1,0,0.9182958340544896,2,0,0,2,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,29,3,1,4,4.116264615668023,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,26,3,1,4,4.0748757755837675,43,3,3,2,4.217563162817514,3,0,0,1,1,0,0,3,1,43,71,0,0,0,0,Valid
0,1,26,3,1,4,4.0748757755837675,3,43,1,0,0.9182958340544896,3,0,0,1,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,30,3,1,4,4.031401845392171,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,29,3,1,4,4.116264615668023,254,3,13,15,5.017491219929494,3,0,0,7,1,0,0,3,1,43,71,0,0,0,0,Valid
0,1,29,3,1,4,4.116264615668023,3,254,1,0,0.9182958340544896,3,0,0,7,0,0,0,5,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,4.078418520441603,17,3,1,0,3.2927701939369904,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,27,3,1,4,4.078418520441603,3,17,1,0,0.9182958340544896,0,0,0,0,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,28,3,1,4,4.066108939837481,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,25,3,1,4,4.053660689688185,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,26,3,1,4,3.9210296217376137,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,0,4,3.7360069464476564,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,37,4,0,5,3.9927087708004674,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,36,4,0,5,3.863826390090815,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,37,4,0,5,4.033513500647142,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,3.930270372293455,3,3,1,0,0.9182958340544896,1,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,28,3,1,4,3.8693312611115176,261,3,13,18,4.984655010488115,3,0,0,7,1,0,0,3,1,43,71,0,0,0,0,Valid
0,1,28,3,1,4,3.8693312611115176,3,261,1,0,0.9182958340544896,3,0,0,7,0,0,0,5,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,3.9302703722934544,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,3.9302703722934544,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,23,3,0,4,3.555533151426996,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,23,3,0,4,3.6424896731661263,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,23,3,0,4,3.6424896731661263,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,29,3,0,4,3.883337460421007,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,26,3,0,4,3.7381493331928657,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,35,3,0,4,3.7754522173662752,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,18,2,1,3,3.6143694458867563,3,3,1,0,0.9182958340544896,1,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,4.004344446367529,74,3,5,7,4.5451491021685255,0,0,0,3,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,27,3,1,4,4.004344446367529,3,74,1,0,0.9182958340544896,0,0,0,3,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,31,3,1,4,4.018081793978685,62,3,5,4,4.429946415805942,1,0,0,3,1,0,0,3,1,43,71,0,0,0,0,Valid
0,1,31,3,1,4,4.018081793978685,3,62,1,0,0.9182958340544896,1,0,0,3,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,36,3,1,4,3.9403510429286888,4,3,1,0,2.0,0,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,36,3,1,4,3.9403510429286888,3,4,1,0,0.9182958340544896,0,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,28,3,1,4,4.039148671903071,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,4.060262039120379,33,3,1,0,3.691994407749645,2,0,0,2,1,0,0,3,1,43,71,0,0,0,0,Valid
0,1,27,3,1,4,4.060262039120379,3,33,1,0,0.9182958340544896,2,0,0,2,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,29,3,1,4,4.116264615668023,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,26,3,1,4,4.0748757755837675,38,3,3,2,4.113206053476118,2,0,0,2,1,0,0,3,1,43,71,0,0,0,0,Valid
0,1,26,3,1,4,4.0748757755837675,3,38,1,0,0.9182958340544896,2,0,0,2,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,30,3,1,4,4.031401845392171,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,29,3,1,4,4.116264615668023,250,3,13,17,5.016481949760435,2,0,0,7,1,0,0,3,1,43,71,0,0,0,0,Valid
0,1,29,3,1,4,4.116264615668023,3,250,1,0,0.9182958340544896,2,0,0,7,0,0,0,5,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,4.078418520441603,17,3,1,0,3.2927701939369904,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,27,3,1,4,4.078418520441603,3,17,1,0,0.9182958340544896,0,0,0,0,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,28,3,1,4,4.066108939837481,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,25,3,1,4,4.053660689688185,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,26,3,1,4,3.9210296217376137,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,0,4,3.7360069464476564,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,37,4,0,5,3.9927087708004674,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,36,4,0,5,3.863826390090815,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,37,4,0,5,4.033513500647142,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,3.930270372293455,3,3,1,0,0.9182958340544896,1,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,28,3,1,4,3.8693312611115176,276,3,13,17,4.9456308754457785,2,0,0,8,1,0,0,3,1,43,71,0,0,0,0,Valid
0,1,28,3,1,4,3.8693312611115176,3,276,1,0,0.9182958340544896,2,0,0,8,0,0,0,5,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,3.9302703722934544,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,3.9302703722934544,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,23,3,0,4,3.555533151426996,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,23,3,0,4,3.6424896731661263,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,23,3,0,4,3.6424896731661263,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,29,3,0,4,3.883337460421007,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,26,3,0,4,3.7381493331928657,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,35,3,0,4,3.7754522173662752,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,18,2,1,3,3.6143694458867563,3,3,1,0,0.9182958340544896,1,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,4.004344446367529,66,3,5,5,4.434472249835259,1,0,0,3,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,27,3,1,4,4.004344446367529,3,66,1,0,0.9182958340544896,1,0,0,3,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,31,3,1,4,4.018081793978685,67,3,5,4,4.4326274830514425,1,0,0,2,1,0,0,3,1,43,71,0,0,0,0,Valid
